eating_candy,cheerfulness,agitation,concentration,rumination,self_worth
-0.011811726,-0.120489618,0.095951254,-0.181901478,0.309341787,-0.112544399
-0.011813702,-0.120170199,0.095682569,-0.181452149,0.308529117,-0.112257505
-0.011815679,-0.11985078,0.095413883,-0.181002821,0.307716447,-0.111970611
-0.011817655,-0.119531361,0.095145197,-0.180553492,0.306903777,-0.111683718
-0.011819632,-0.119211942,0.094876512,-0.180104163,0.306091107,-0.111396824
-0.011821608,-0.118892523,0.094607826,-0.179654835,0.305278438,-0.11110993
-0.011823585,-0.118573104,0.09433914,-0.179205506,0.304465768,-0.110823036
-0.011825562,-0.118253685,0.094070454,-0.178756178,0.303653098,-0.110536142
-0.011827538,-0.117934266,0.093801769,-0.178306849,0.302840428,-0.110249249
-0.011829515,-0.117614847,0.093533083,-0.17785752,0.302027758,-0.109962355
-0.011831491,-0.117295428,0.093264397,-0.177408192,0.301215088,-0.109675461
-0.011833468,-0.116976009,0.092995712,-0.176958863,0.300402418,-0.109388567
-0.011835444,-0.11665659,0.092727026,-0.176509535,0.299589749,-0.109101673
-0.011837421,-0.116337171,0.09245834,-0.176060206,0.298777079,-0.10881478
-0.011839397,-0.116017752,0.092189655,-0.175610877,0.297964409,-0.108527886
-0.011841374,-0.115698333,0.091920969,-0.175161549,0.297151739,-0.108240992
-0.011843351,-0.115378914,0.091652283,-0.17471222,0.296339069,-0.107954098
-0.011845327,-0.115059495,0.091383598,-0.174262892,0.295526399,-0.107667205
-0.011847304,-0.114740076,0.091114912,-0.173813563,0.294713729,-0.107380311
-0.01184928,-0.114420657,0.090846226,-0.173364234,0.29390106,-0.107093417
-0.011851257,-0.114101238,0.090577541,-0.172914906,0.29308839,-0.106806523
-0.011853233,-0.113781819,0.090308855,-0.172465577,0.29227572,-0.106519629
-0.01185521,-0.1134624,0.090040169,-0.172016249,0.29146305,-0.106232736
-0.011857186,-0.113142981,0.089771484,-0.17156692,0.29065038,-0.105945842
-0.011859163,-0.112823562,0.089502798,-0.171117591,0.28983771,-0.105658948
-0.01186114,-0.112504143,0.089234112,-0.170668263,0.28902504,-0.105372054
-0.011863116,-0.112184724,0.088965427,-0.170218934,0.288212371,-0.10508516
-0.011865093,-0.111865305,0.088696741,-0.169769606,0.287399701,-0.104798267
-0.011867069,-0.111545886,0.088428055,-0.169320277,0.286587031,-0.104511373
-0.011869046,-0.111226467,0.088159369,-0.168870948,0.285774361,-0.104224479
-0.011871022,-0.110907048,0.087890684,-0.16842162,0.284961691,-0.103937585
-0.011872999,-0.110587629,0.087621998,-0.167972291,0.284149021,-0.103650692
-0.011874976,-0.11026821,0.087353312,-0.167522962,0.283336351,-0.103363798
-0.011876952,-0.109948791,0.087084627,-0.167073634,0.282523682,-0.103076904
-0.011878929,-0.109629372,0.086815941,-0.166624305,0.281711012,-0.10279001
-0.011880905,-0.109309953,0.086547255,-0.166174977,0.280898342,-0.102503116
-0.011882882,-0.108990534,0.08627857,-0.165725648,0.280085672,-0.102216223
-0.011884858,-0.108671115,0.086009884,-0.165276319,0.279273002,-0.101929329
-0.011886835,-0.108351696,0.085741198,-0.164826991,0.278460332,-0.101642435
-0.011888811,-0.108032277,0.085472513,-0.164377662,0.277647662,-0.101355541
-0.011890788,-0.107712858,0.085203827,-0.163928334,0.276834993,-0.101068647
-0.011892765,-0.107393439,0.084935141,-0.163479005,0.276022323,-0.100781754
-0.011894741,-0.10707402,0.084666456,-0.163029676,0.275209653,-0.10049486
-0.011896718,-0.106754601,0.08439777,-0.162580348,0.274396983,-0.100207966
-0.011898694,-0.106435182,0.084129084,-0.162131019,0.273584313,-0.099921072
-0.011900671,-0.106115763,0.083860399,-0.161681691,0.272771643,-0.099634178
-0.011902647,-0.105796344,0.083591713,-0.161232362,0.271958973,-0.099347285
-0.011904624,-0.105476925,0.083323027,-0.160783033,0.271146304,-0.099060391
-0.011906601,-0.105157506,0.083054341,-0.160333705,0.270333634,-0.098773497
-0.011908577,-0.104838087,0.082785656,-0.159884376,0.269520964,-0.098486603
-0.011910554,-0.104518668,0.08251697,-0.159435048,0.268708294,-0.09819971
-0.01191253,-0.104199249,0.082248284,-0.158985719,0.267895624,-0.097912816
-0.011914507,-0.10387983,0.081979599,-0.15853639,0.267082954,-0.097625922
-0.011916483,-0.103560411,0.081710913,-0.158087062,0.266270284,-0.097339028
-0.01191846,-0.103240992,0.081442227,-0.157637733,0.265457615,-0.097052134
-0.011920436,-0.102921573,0.081173542,-0.157188404,0.264644945,-0.096765241
-0.011922413,-0.102602154,0.080904856,-0.156739076,0.263832275,-0.096478347
-0.01192439,-0.102282735,0.08063617,-0.156289747,0.263019605,-0.096191453
-0.011926366,-0.101963316,0.080367485,-0.155840419,0.262206935,-0.095904559
-0.011928343,-0.101643897,0.080098799,-0.15539109,0.261394265,-0.095617665
-0.011930319,-0.101324478,0.079830113,-0.154941761,0.260581595,-0.095330772
-0.011932296,-0.101005059,0.079561428,-0.154492433,0.259768926,-0.095043878
-0.011934272,-0.10068564,0.079292742,-0.154043104,0.258956256,-0.094756984
-0.011936249,-0.100366221,0.079024056,-0.153593776,0.258143586,-0.09447009
-0.011938225,-0.100046802,0.078755371,-0.153144447,0.257330916,-0.094183197
-0.011940202,-0.099727383,0.078486685,-0.152695118,0.256518246,-0.093896303
-0.011942179,-0.099407964,0.078217999,-0.15224579,0.255705576,-0.093609409
-0.011944155,-0.099088545,0.077949314,-0.151796461,0.254892907,-0.093322515
-0.011946132,-0.098769126,0.077680628,-0.151347133,0.254080237,-0.093035621
-0.011948108,-0.098449707,0.077411942,-0.150897804,0.253267567,-0.092748728
-0.011950085,-0.098130288,0.077143256,-0.150448475,0.252454897,-0.092461834
-0.011952061,-0.097810869,0.076874571,-0.149999147,0.251642227,-0.09217494
-0.011954038,-0.09749145,0.076605885,-0.149549818,0.250829557,-0.091888046
-0.011956015,-0.097172031,0.076337199,-0.14910049,0.250016887,-0.091601152
-0.011957991,-0.096852612,0.076068514,-0.148651161,0.249204218,-0.091314259
-0.011959968,-0.096533193,0.075799828,-0.148201832,0.248391548,-0.091027365
-0.011961944,-0.096213774,0.075531142,-0.147752504,0.247578878,-0.090740471
-0.011963921,-0.095894355,0.075262457,-0.147303175,0.246766208,-0.090453577
-0.011965897,-0.095574936,0.074993771,-0.146853846,0.245953538,-0.090166683
-0.011967874,-0.095255517,0.074725085,-0.146404518,0.245140868,-0.08987979
-0.01196985,-0.094936098,0.0744564,-0.145955189,0.244328198,-0.089592896
-0.011971827,-0.094616679,0.074187714,-0.145505861,0.243515529,-0.089306002
-0.011973804,-0.09429726,0.073919028,-0.145056532,0.242702859,-0.089019108
-0.01197578,-0.093977841,0.073650343,-0.144607203,0.241890189,-0.088732215
-0.011977757,-0.093658422,0.073381657,-0.144157875,0.241077519,-0.088445321
-0.011979733,-0.093339003,0.073112971,-0.143708546,0.240264849,-0.088158427
-0.01198171,-0.093019584,0.072844286,-0.143259218,0.239452179,-0.087871533
-0.011983686,-0.092700165,0.0725756,-0.142809889,0.238639509,-0.087584639
-0.011985663,-0.092380746,0.072306914,-0.14236056,0.23782684,-0.087297746
-0.01198764,-0.092061327,0.072038229,-0.141911232,0.23701417,-0.087010852
-0.011989616,-0.091741908,0.071769543,-0.141461903,0.2362015,-0.086723958
-0.011991593,-0.091422489,0.071500857,-0.141012575,0.23538883,-0.086437064
-0.011993569,-0.09110307,0.071232171,-0.140563246,0.23457616,-0.08615017
-0.011995546,-0.090783651,0.070963486,-0.140113917,0.23376349,-0.085863277
-0.011997522,-0.090464232,0.0706948,-0.139664589,0.23295082,-0.085576383
-0.011999499,-0.090144813,0.070426114,-0.13921526,0.232138151,-0.085289489
-0.012001475,-0.089825394,0.070157429,-0.138765932,0.231325481,-0.085002595
-0.012003452,-0.089505975,0.069888743,-0.138316603,0.230512811,-0.084715702
-0.012005429,-0.089186556,0.069620057,-0.137867274,0.229700141,-0.084428808
-0.012007405,-0.088867137,0.069351372,-0.137417946,0.228887471,-0.084141914
-0.012009382,-0.088547718,0.069082686,-0.136968617,0.228074801,-0.08385502
-0.012011358,-0.088228299,0.068814,-0.136519288,0.227262131,-0.083568126
-0.012013335,-0.08790888,0.068545315,-0.13606996,0.226449462,-0.083281233
-0.012015311,-0.087589461,0.068276629,-0.135620631,0.225636792,-0.082994339
-0.012017288,-0.087270042,0.068007943,-0.135171303,0.224824122,-0.082707445
-0.012019264,-0.086950623,0.067739258,-0.134721974,0.224011452,-0.082420551
-0.012021241,-0.086631204,0.067470572,-0.134272645,0.223198782,-0.082133657
-0.012023218,-0.086311785,0.067201886,-0.133823317,0.222386112,-0.081846764
-0.012025194,-0.085992366,0.066933201,-0.133373988,0.221573442,-0.08155987
-0.012027171,-0.085672947,0.066664515,-0.13292466,0.220760773,-0.081272976
-0.012029147,-0.085353528,0.066395829,-0.132475331,0.219948103,-0.080986082
-0.012031124,-0.085034109,0.066127144,-0.132026002,0.219135433,-0.080699189
-0.0120331,-0.08471469,0.065858458,-0.131576674,0.218322763,-0.080412295
-0.012035077,-0.084395271,0.065589772,-0.131127345,0.217510093,-0.080125401
-0.012037054,-0.084075852,0.065321086,-0.130678017,0.216697423,-0.079838507
-0.01203903,-0.083756433,0.065052401,-0.130228688,0.215884753,-0.079551613
-0.012041007,-0.083437014,0.064783715,-0.129779359,0.215072084,-0.07926472
-0.012042983,-0.083117595,0.064515029,-0.129330031,0.214259414,-0.078977826
-0.01204496,-0.082798176,0.064246344,-0.128880702,0.213446744,-0.078690932
-0.012046936,-0.082478757,0.063977658,-0.128431374,0.212634074,-0.078404038
-0.012048913,-0.082159338,0.063708972,-0.127982045,0.211821404,-0.078117144
-0.012050889,-0.081839919,0.063440287,-0.127532716,0.211008734,-0.077830251
-0.012052866,-0.0815205,0.063171601,-0.127083388,0.210196064,-0.077543357
-0.012054843,-0.081201081,0.062902915,-0.126634059,0.209383395,-0.077256463
-0.012056819,-0.080881662,0.06263423,-0.126184731,0.208570725,-0.076969569
-0.012058796,-0.080562243,0.062365544,-0.125735402,0.207758055,-0.076682675
-0.012060772,-0.080242824,0.062096858,-0.125286073,0.206945385,-0.076395782
-0.012062749,-0.079923405,0.061828173,-0.124836745,0.206132715,-0.076108888
-0.012064725,-0.079603986,0.061559487,-0.124387416,0.205320045,-0.075821994
-0.012066702,-0.079284567,0.061290801,-0.123938087,0.204507375,-0.0755351
-0.012068679,-0.078965148,0.061022116,-0.123488759,0.203694706,-0.075248207
-0.012070655,-0.078645729,0.06075343,-0.12303943,0.202882036,-0.074961313
-0.012072632,-0.07832631,0.060484744,-0.122590102,0.202069366,-0.074674419
-0.012074608,-0.078006891,0.060216059,-0.122140773,0.201256696,-0.074387525
-0.012076585,-0.077687472,0.059947373,-0.121691444,0.200444026,-0.074100631
-0.012078561,-0.077368053,0.059678687,-0.121242116,0.199631356,-0.073813738
-0.012080538,-0.077048634,0.059410001,-0.120792787,0.198818686,-0.073526844
-0.012082514,-0.076729215,0.059141316,-0.120343459,0.198006017,-0.07323995
-0.012084491,-0.076409796,0.05887263,-0.11989413,0.197193347,-0.072953056
-0.012086468,-0.076090377,0.058603944,-0.119444801,0.196380677,-0.072666162
-0.012088444,-0.075770958,0.058335259,-0.118995473,0.195568007,-0.072379269
-0.012090421,-0.075451539,0.058066573,-0.118546144,0.194755337,-0.072092375
-0.012092397,-0.07513212,0.057797887,-0.118096816,0.193942667,-0.071805481
-0.012094374,-0.074812701,0.057529202,-0.117647487,0.193129997,-0.071518587
-0.01209635,-0.074493282,0.057260516,-0.117198158,0.192317328,-0.071231694
-0.012098327,-0.074173863,0.05699183,-0.11674883,0.191504658,-0.0709448
-0.012100303,-0.073854444,0.056723145,-0.116299501,0.190691988,-0.070657906
-0.01210228,-0.073535025,0.056454459,-0.115850173,0.189879318,-0.070371012
-0.012104257,-0.073215606,0.056185773,-0.115400844,0.189066648,-0.070084118
-0.012106233,-0.072896187,0.055917088,-0.114951515,0.188253978,-0.069797225
-0.01210821,-0.072576768,0.055648402,-0.114502187,0.187441308,-0.069510331
-0.012110186,-0.072257349,0.055379716,-0.114052858,0.186628639,-0.069223437
-0.012114139,-0.071618511,0.054842345,-0.113154201,0.185003299,-0.068649649
-0.012114139,-0.071618511,0.054842345,-0.113154201,0.185003299,-0.068649649
-0.012083943,-0.07146466,0.054725149,-0.112917572,0.184632464,-0.068479419
-0.012053746,-0.071310809,0.054607953,-0.112680944,0.184261629,-0.068309188
-0.01202355,-0.071156958,0.054490758,-0.112444315,0.183890794,-0.068138957
-0.011993354,-0.071003107,0.054373562,-0.112207686,0.183519958,-0.067968726
-0.011963157,-0.070849256,0.054256366,-0.111971058,0.183149123,-0.067798495
-0.011932961,-0.070695405,0.054139171,-0.111734429,0.182778288,-0.067628264
-0.011902764,-0.070541554,0.054021975,-0.111497801,0.182407453,-0.067458034
-0.011872568,-0.070387703,0.053904779,-0.111261172,0.182036618,-0.067287803
-0.011842371,-0.070233852,0.053787584,-0.111024543,0.181665783,-0.067117572
-0.011812175,-0.070080001,0.053670388,-0.110787915,0.181294948,-0.066947341
-0.011781978,-0.06992615,0.053553192,-0.110551286,0.180924112,-0.06677711
-0.011751782,-0.069772299,0.053435996,-0.110314658,0.180553277,-0.066606879
-0.011721585,-0.069618448,0.053318801,-0.110078029,0.180182442,-0.066436649
-0.011691389,-0.069464597,0.053201605,-0.1098414,0.179811607,-0.066266418
-0.011661192,-0.069310746,0.053084409,-0.109604772,0.179440772,-0.066096187
-0.011630996,-0.069156895,0.052967214,-0.109368143,0.179069937,-0.065925956
-0.0116008,-0.069003044,0.052850018,-0.109131514,0.178699102,-0.065755725
-0.011570603,-0.068849193,0.052732822,-0.108894886,0.178328267,-0.065585494
-0.011540407,-0.068695342,0.052615627,-0.108658257,0.177957431,-0.065415264
-0.01151021,-0.068541491,0.052498431,-0.108421629,0.177586596,-0.065245033
-0.011480014,-0.06838764,0.052381235,-0.108185,0.177215761,-0.065074802
-0.011449817,-0.068233789,0.052264039,-0.107948371,0.176844926,-0.064904571
-0.011419621,-0.068079938,0.052146844,-0.107711743,0.176474091,-0.06473434
-0.011389424,-0.067926087,0.052029648,-0.107475114,0.176103256,-0.064564109
-0.011359228,-0.067772236,0.051912452,-0.107238486,0.175732421,-0.064393879
-0.011329031,-0.067618385,0.051795257,-0.107001857,0.175361585,-0.064223648
-0.011298835,-0.067464534,0.051678061,-0.106765228,0.17499075,-0.064053417
-0.011268638,-0.067310683,0.051560865,-0.1065286,0.174619915,-0.063883186
-0.011238442,-0.067156832,0.05144367,-0.106291971,0.17424908,-0.063712955
-0.011208245,-0.067002981,0.051326474,-0.106055342,0.173878245,-0.063542724
-0.011178049,-0.06684913,0.051209278,-0.105818714,0.17350741,-0.063372494
-0.011147853,-0.066695279,0.051092082,-0.105582085,0.173136575,-0.063202263
-0.011117656,-0.066541428,0.050974887,-0.105345457,0.17276574,-0.063032032
-0.01108746,-0.066387577,0.050857691,-0.105108828,0.172394904,-0.062861801
-0.011057263,-0.066233726,0.050740495,-0.104872199,0.172024069,-0.06269157
-0.011027067,-0.066079875,0.0506233,-0.104635571,0.171653234,-0.062521339
-0.01099687,-0.065926024,0.050506104,-0.104398942,0.171282399,-0.062351109
-0.010966674,-0.065772173,0.050388908,-0.104162314,0.170911564,-0.062180878
-0.010936477,-0.065618322,0.050271713,-0.103925685,0.170540729,-0.062010647
-0.010906281,-0.065464471,0.050154517,-0.103689056,0.170169894,-0.061840416
-0.010876084,-0.06531062,0.050037321,-0.103452428,0.169799058,-0.061670185
-0.010845888,-0.065156769,0.049920125,-0.103215799,0.169428223,-0.061499954
-0.010815691,-0.065002918,0.04980293,-0.102979171,0.169057388,-0.061329724
-0.010785495,-0.064849067,0.049685734,-0.102742542,0.168686553,-0.061159493
-0.010755299,-0.064695216,0.049568538,-0.102505913,0.168315718,-0.060989262
-0.010725102,-0.064541365,0.049451343,-0.102269285,0.167944883,-0.060819031
-0.010694906,-0.064387514,0.049334147,-0.102032656,0.167574048,-0.0606488
-0.010664709,-0.064233663,0.049216951,-0.101796027,0.167203213,-0.060478569
-0.010634513,-0.064079812,0.049099755,-0.101559399,0.166832377,-0.060308339
-0.010604316,-0.063925961,0.04898256,-0.10132277,0.166461542,-0.060138108
-0.01057412,-0.06377211,0.048865364,-0.101086142,0.166090707,-0.059967877
-0.010543923,-0.063618259,0.048748168,-0.100849513,0.165719872,-0.059797646
-0.010513727,-0.063464408,0.048630973,-0.100612884,0.165349037,-0.059627415
-0.01048353,-0.063310557,0.048513777,-0.100376256,0.164978202,-0.059457184
-0.010453334,-0.063156706,0.048396581,-0.100139627,0.164607367,-0.059286954
-0.010423137,-0.063002855,0.048279386,-0.099902999,0.164236531,-0.059116723
-0.010392941,-0.062849004,0.04816219,-0.09966637,0.163865696,-0.058946492
-0.010362745,-0.062695153,0.048044994,-0.099429741,0.163494861,-0.058776261
-0.010332548,-0.062541302,0.047927798,-0.099193113,0.163124026,-0.05860603
-0.010302352,-0.062387451,0.047810603,-0.098956484,0.162753191,-0.058435799
-0.010272155,-0.0622336,0.047693407,-0.098719855,0.162382356,-0.058265569
-0.010241959,-0.062079749,0.047576211,-0.098483227,0.162011521,-0.058095338
-0.010211762,-0.061925898,0.047459016,-0.098246598,0.161640686,-0.057925107
-0.010181566,-0.061772047,0.04734182,-0.09800997,0.16126985,-0.057754876
-0.010151369,-0.061618196,0.047224624,-0.097773341,0.160899015,-0.057584645
-0.010121173,-0.061464346,0.047107429,-0.097536712,0.16052818,-0.057414414
-0.010090976,-0.061310495,0.046990233,-0.097300084,0.160157345,-0.057244184
-0.01006078,-0.061156644,0.046873037,-0.097063455,0.15978651,-0.057073953
-0.010030583,-0.061002793,0.046755841,-0.096826827,0.159415675,-0.056903722
-0.010000387,-0.060848942,0.046638646,-0.096590198,0.15904484,-0.056733491
-0.00997019,-0.060695091,0.04652145,-0.096353569,0.158674004,-0.05656326
-0.009939994,-0.06054124,0.046404254,-0.096116941,0.158303169,-0.056393029
-0.009909798,-0.060387389,0.046287059,-0.095880312,0.157932334,-0.056222799
-0.009879601,-0.060233538,0.046169863,-0.095643684,0.157561499,-0.056052568
-0.009849405,-0.060079687,0.046052667,-0.095407055,0.157190664,-0.055882337
-0.009819208,-0.059925836,0.045935472,-0.095170426,0.156819829,-0.055712106
-0.009789012,-0.059771985,0.045818276,-0.094933798,0.156448994,-0.055541875
-0.009758815,-0.059618134,0.04570108,-0.094697169,0.156078159,-0.055371644
-0.009728619,-0.059464283,0.045583884,-0.09446054,0.155707323,-0.055201414
-0.009698422,-0.059310432,0.045466689,-0.094223912,0.155336488,-0.055031183
-0.009668226,-0.059156581,0.045349493,-0.093987283,0.154965653,-0.054860952
-0.009638029,-0.05900273,0.045232297,-0.093750655,0.154594818,-0.054690721
-0.009607833,-0.058848879,0.045115102,-0.093514026,0.154223983,-0.05452049
-0.009577636,-0.058695028,0.044997906,-0.093277397,0.153853148,-0.054350259
-0.00954744,-0.058541177,0.04488071,-0.093040769,0.153482313,-0.054180028
-0.009517244,-0.058387326,0.044763515,-0.09280414,0.153111477,-0.054009798
-0.009487047,-0.058233475,0.044646319,-0.092567512,0.152740642,-0.053839567
-0.009456851,-0.058079624,0.044529123,-0.092330883,0.152369807,-0.053669336
-0.009426654,-0.057925773,0.044411927,-0.092094254,0.151998972,-0.053499105
-0.009396458,-0.057771922,0.044294732,-0.091857626,0.151628137,-0.053328874
-0.009366261,-0.057618071,0.044177536,-0.091620997,0.151257302,-0.053158643
-0.009336065,-0.05746422,0.04406034,-0.091384369,0.150886467,-0.052988413
-0.009305868,-0.057310369,0.043943145,-0.09114774,0.150515632,-0.052818182
-0.009275672,-0.057156518,0.043825949,-0.090911111,0.150144796,-0.052647951
-0.009245475,-0.057002667,0.043708753,-0.090674483,0.149773961,-0.05247772
-0.009215279,-0.056848816,0.043591558,-0.090437854,0.149403126,-0.052307489
-0.009185082,-0.056694965,0.043474362,-0.090201225,0.149032291,-0.052137258
-0.009154886,-0.056541114,0.043357166,-0.089964597,0.148661456,-0.051967028
-0.009124689,-0.056387263,0.04323997,-0.089727968,0.148290621,-0.051796797
-0.009094493,-0.056233412,0.043122775,-0.08949134,0.147919786,-0.051626566
-0.009064297,-0.056079561,0.043005579,-0.089254711,0.14754895,-0.051456335
-0.0090341,-0.05592571,0.042888383,-0.089018082,0.147178115,-0.051286104
-0.009003904,-0.055771859,0.042771188,-0.088781454,0.14680728,-0.051115873
-0.008973707,-0.055618008,0.042653992,-0.088544825,0.146436445,-0.050945643
-0.008943511,-0.055464157,0.042536796,-0.088308197,0.14606561,-0.050775412
-0.008913314,-0.055310306,0.0424196,-0.088071568,0.145694775,-0.050605181
-0.008883118,-0.055156455,0.042302405,-0.087834939,0.14532394,-0.05043495
-0.008852921,-0.055002604,0.042185209,-0.087598311,0.144953105,-0.050264719
-0.008822725,-0.054848753,0.042068013,-0.087361682,0.144582269,-0.050094488
-0.008792528,-0.054694902,0.041950818,-0.087125053,0.144211434,-0.049924258
-0.008762332,-0.054541051,0.041833622,-0.086888425,0.143840599,-0.049754027
-0.008732135,-0.0543872,0.041716426,-0.086651796,0.143469764,-0.049583796
-0.008701939,-0.054233349,0.041599231,-0.086415168,0.143098929,-0.049413565
-0.008671743,-0.054079498,0.041482035,-0.086178539,0.142728094,-0.049243334
-0.008641546,-0.053925647,0.041364839,-0.08594191,0.142357259,-0.049073103
-0.00861135,-0.053771796,0.041247643,-0.085705282,0.141986423,-0.048902873
-0.008581153,-0.053617945,0.041130448,-0.085468653,0.141615588,-0.048732642
-0.008550957,-0.053464094,0.041013252,-0.085232025,0.141244753,-0.048562411
-0.00852076,-0.053310243,0.040896056,-0.084995396,0.140873918,-0.04839218
-0.008490564,-0.053156392,0.040778861,-0.084758767,0.140503083,-0.048221949
-0.008460367,-0.053002541,0.040661665,-0.084522139,0.140132248,-0.048051718
-0.008430171,-0.05284869,0.040544469,-0.08428551,0.139761413,-0.047881488
-0.008399974,-0.052694839,0.040427274,-0.084048882,0.139390578,-0.047711257
-0.008369778,-0.052540988,0.040310078,-0.083812253,0.139019742,-0.047541026
-0.008339581,-0.052387137,0.040192882,-0.083575624,0.138648907,-0.047370795
-0.008309385,-0.052233286,0.040075686,-0.083338996,0.138278072,-0.047200564
-0.008279188,-0.052079435,0.039958491,-0.083102367,0.137907237,-0.047030333
-0.008248992,-0.051925584,0.039841295,-0.082865738,0.137536402,-0.046860103
-0.008218796,-0.051771733,0.039724099,-0.08262911,0.137165567,-0.046689872
-0.008188599,-0.051617882,0.039606904,-0.082392481,0.136794732,-0.046519641
-0.008158403,-0.051464031,0.039489708,-0.082155853,0.136423896,-0.04634941
-0.008128206,-0.05131018,0.039372512,-0.081919224,0.136053061,-0.046179179
-0.00809801,-0.051156329,0.039255317,-0.081682595,0.135682226,-0.046008948
-0.008067813,-0.051002478,0.039138121,-0.081445967,0.135311391,-0.045838718
-0.008037617,-0.050848627,0.039020925,-0.081209338,0.134940556,-0.045668487
-0.00800742,-0.050694776,0.038903729,-0.08097271,0.134569721,-0.045498256
-0.007977224,-0.050540925,0.038786534,-0.080736081,0.134198886,-0.045328025
-0.007947027,-0.050387074,0.038669338,-0.080499452,0.133828051,-0.045157794
-0.007916831,-0.050233223,0.038552142,-0.080262824,0.133457215,-0.044987563
-0.007886634,-0.050079372,0.038434947,-0.080026195,0.13308638,-0.044817333
-0.007856438,-0.049925521,0.038317751,-0.079789566,0.132715545,-0.044647102
-0.007826242,-0.04977167,0.038200555,-0.079552938,0.13234471,-0.044476871
-0.007796045,-0.049617819,0.03808336,-0.079316309,0.131973875,-0.04430664
-0.007765849,-0.049463968,0.037966164,-0.079079681,0.13160304,-0.044136409
-0.007735652,-0.049310117,0.037848968,-0.078843052,0.131232205,-0.043966178
-0.007705456,-0.049156266,0.037731772,-0.078606423,0.130861369,-0.043795948
-0.007675259,-0.049002415,0.037614577,-0.078369795,0.130490534,-0.043625717
-0.007645063,-0.048848564,0.037497381,-0.078133166,0.130119699,-0.043455486
-0.007614866,-0.048694713,0.037380185,-0.077896538,0.129748864,-0.043285255
-0.00758467,-0.048540862,0.03726299,-0.077659909,0.129378029,-0.043115024
-0.007554473,-0.048387011,0.037145794,-0.07742328,0.129007194,-0.042944793
-0.007524277,-0.04823316,0.037028598,-0.077186652,0.128636359,-0.042774563
-0.00749408,-0.048079309,0.036911403,-0.076950023,0.128265524,-0.042604332
-0.007463884,-0.047925458,0.036794207,-0.076713395,0.127894688,-0.042434101
-0.007433687,-0.047771607,0.036677011,-0.076476766,0.127523853,-0.04226387
-0.007403491,-0.047617756,0.036559815,-0.076240137,0.127153018,-0.042093639
-0.007373295,-0.047463905,0.03644262,-0.076003509,0.126782183,-0.041923408
-0.007343098,-0.047310054,0.036325424,-0.07576688,0.126411348,-0.041753178
-0.007312902,-0.047156203,0.036208228,-0.075530251,0.126040513,-0.041582947
-0.007282705,-0.047002352,0.036091033,-0.075293623,0.125669678,-0.041412716
-0.007252509,-0.046848501,0.035973837,-0.075056994,0.125298842,-0.041242485
-0.007222312,-0.04669465,0.035856641,-0.074820366,0.124928007,-0.041072254
-0.007192116,-0.046540799,0.035739445,-0.074583737,0.124557172,-0.040902023
-0.007161919,-0.046386948,0.03562225,-0.074347108,0.124186337,-0.040731793
-0.007131723,-0.046233097,0.035505054,-0.07411048,0.123815502,-0.040561562
-0.007101526,-0.046079246,0.035387858,-0.073873851,0.123444667,-0.040391331
-0.00707133,-0.045925395,0.035270663,-0.073637223,0.123073832,-0.0402211
-0.007041133,-0.045771544,0.035153467,-0.073400594,0.122702997,-0.040050869
-0.007010937,-0.045617693,0.035036271,-0.073163965,0.122332161,-0.039880638
-0.006980741,-0.045463842,0.034919076,-0.072927337,0.121961326,-0.039710408
-0.006950544,-0.045309991,0.03480188,-0.072690708,0.121590491,-0.039540177
-0.006920348,-0.04515614,0.034684684,-0.072454079,0.121219656,-0.039369946
-0.006890151,-0.045002289,0.034567488,-0.072217451,0.120848821,-0.039199715
-0.006859955,-0.044848438,0.034450293,-0.071980822,0.120477986,-0.039029484
-0.006829758,-0.044694587,0.034333097,-0.071744194,0.120107151,-0.038859253
-0.006799562,-0.044540736,0.034215901,-0.071507565,0.119736315,-0.038689023
-0.006769365,-0.044386885,0.034098706,-0.071270936,0.11936548,-0.038518792
-0.006739169,-0.044233034,0.03398151,-0.071034308,0.118994645,-0.038348561
-0.006708972,-0.044079183,0.033864314,-0.070797679,0.11862381,-0.03817833
-0.006678776,-0.043925332,0.033747119,-0.070561051,0.118252975,-0.038008099
-0.006648579,-0.043771481,0.033629923,-0.070324422,0.11788214,-0.037837868
-0.006618383,-0.04361763,0.033512727,-0.070087793,0.117511305,-0.037667638
-0.006588187,-0.043463779,0.033395531,-0.069851165,0.11714047,-0.037497407
-0.00655799,-0.043309928,0.033278336,-0.069614536,0.116769634,-0.037327176
-0.006527794,-0.043156077,0.03316114,-0.069377908,0.116398799,-0.037156945
-0.006497597,-0.043002226,0.033043944,-0.069141279,0.116027964,-0.036986714
-0.006467401,-0.042848375,0.032926749,-0.06890465,0.115657129,-0.036816483
-0.006437204,-0.042694524,0.032809553,-0.068668022,0.115286294,-0.036646253
-0.006407008,-0.042540673,0.032692357,-0.068431393,0.114915459,-0.036476022
-0.006376811,-0.042386822,0.032575162,-0.068194764,0.114544624,-0.036305791
-0.006346615,-0.042232971,0.032457966,-0.067958136,0.114173788,-0.03613556
-0.006316418,-0.04207912,0.03234077,-0.067721507,0.113802953,-0.035965329
-0.006286222,-0.041925269,0.032223574,-0.067484879,0.113432118,-0.035795098
-0.006256025,-0.041771418,0.032106379,-0.06724825,0.113061283,-0.035624868
-0.006225829,-0.041617567,0.031989183,-0.067011621,0.112690448,-0.035454637
